trialIndex,experimentType,partnerAgentType,currentPlayer,participantID,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_id
10,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,22,25,True,"[7,7]",closer_to_player2,,1757696023893,[],"[1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1468,1610,1759,1900,2064,2198,2333,2708,3040,3363,3914,4436]","[1155,1880,2077,2256,2729,2907,3228,3457,3666,3940,4838,4995,5167]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696029061,19.0,25,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx
11,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,21,20,True,"[4,9]",equal_to_both,,1757696031067,[],"[0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0]","[[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[6,10],[6,9],[5,9],[4,9],[3,9],[2,9],[3,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0]]","[773,894,1109,1231,1394,1633,1845,2023,2229,2414,2682,3732,3911]","[1063,1297,1531,1968,2373,2553,2706,2853]","[null,null,null,null,null,0,0,0,0,0,0,2,2]","[null,null,null,null,null,0,0,0]",0.0,0.0,2,2,0.0,False,True,1757696034979,19.0,21,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx
0,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,0.0,47,28,True,"[3,8]",closer_to_player1,1.0,1757787901264,[],"[1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1]","[[7,2],[1,7],[2,7],[3,7],[4,7],[5,7],[7,8],[7,9],[7,10],[7,11],[7,12],[7,1],[7,0],[7,2],[7,3],[7,4],[7,6],[7,7],[8,7],[9,7],[8,7]]","[[7,14],[7,13],[7,12],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,7],[6,9],[6,10],[6,11],[6,12],[6,13],[7,14],[7,13],[7,12],[7,12],[7,11],[7,10],[7,9],[7,8],[8,7],[8,8],[8,7]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[-1,0],[0,-1]]","[[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,1],[0,-1],[0,-1]]","[7030,7528,7651,7770,7893,8380,12635,12754,12874,13247,30773,31154,31671,33997,34427,34722,35415,39301,39774,41322,43150]","[2363,3220,3530,8117,8625,9087,9891,10401,11196,11534,11816,12094,12392,13364,13606,13835,14042,14788,33724,34565,35217,35915,36681,37236,37843,38521,43360,43974,44223]","[1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2]","[null,null,null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2]",1.0,1.0,2,1,2.0,False,False,1757787945488,29.0,50,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
1,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,1.0,38,37,True,"[5,10]",equal_to_both,0.0,1757787947501,[],"[0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0]","[[7,1],[7,0],[8,0],[8,1],[8,2],[7,3],[8,3],[8,4],[8,3],[7,3],[6,4],[7,4],[7,7],[7,6],[6,7],[5,7],[4,8],[3,8],[2,8],[1,8]]","[[7,13],[7,13],[7,11],[7,10],[7,9],[7,9],[7,8],[7,7],[7,6],[8,5],[8,6],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[0,-1],[1,0],[-1,0],[0,1],[0,1],[1,0],[0,1],[0,-1],[-1,0],[0,1],[1,0],[0,1],[0,-1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[722,873,1387,1828,2097,2265,2384,2549,2658,2948,3081,3255,3878,5986,10034,10503,10793,12377,14487,18887]","[1651,1982,2761,3380,3608,4093,4325,4513,5742,6600,7032,7837,8886,9463,10181,11825,14022,18147]","[null,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,1,1,2,2,2,0,0,0,0,0]",1.0,1.0,0,0,1.0,False,True,1757787966389,22.0,38,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
2,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,0.0,18,22,True,"[7,5]",equal_to_both,0.0,1757787968407,[],"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1]","[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[9865,10069,10221,10384,10573,10740,10947,11285]","[2171,2548,2766,3187,3594,3831,4048,8380,8667,9546,11918,12136,12320,12639]","[null,null,null,null,null,null,0,2]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,2,0,0.0,False,False,1757787981047,17.0,22,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
3,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,0.0,-1,-1,True,"[7,7]",closer_to_player1,0.0,1757787983067,[],"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0]","[[7,14],[7,13],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7]]","[[7,0],[6,0],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[7,6],[8,6],[8,7],[8,8],[8,9],[9,9],[10,9],[10,8],[11,8],[12,8],[12,9],[11,9],[10,9],[9,9],[8,9],[8,8],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1],[8,2],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[7,14],[7,13],[7,14],[7,14],[6,14],[6,14],[6,14],[6,4]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[0,1],[0,1],[0,1],[1,0],[1,0],[0,-1],[1,0],[1,0],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[0,-1],[0,1],[0,1],[-1,0],[0,1],[0,1],[0,1],[1,0]]","[38367,38899,39162,39405,39736,39981,40345,40541,40837,41170,41345,41942]","[1781,2176,2404,2711,2974,3249,3796,4177,4580,5940,12728,13106,14498,14868,15799,17172,18279,18815,19323,19623,20209,21536,21940,22224,22454,22636,31842,32070,32266,32464,32880,33080,33268,33449,33633,33819,34190,34387,34576,34773,34964,35165,35498,35901,36402,36921,37267,37452,37851,38080,38248,38568]","[null,null,null,null,null,null,1,2,1,1,1,1]","[0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1]",1.0,0.0,-1,-1,1.0,False,False,1757788023609,59.0,60,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
4,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,1.0,31,30,True,"[7,6]",closer_to_player1,0.0,1757788025625,[],"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[1,7]]","[[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,1],[2,1],[0,1],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[6752,6873,6996,7122,7239,7366,7484,7603,7723,7856,11317]","[992,1452,1694,1892,2078,3698,4622,4994,5561,5909,6228,8531,8735,8977,9278,9533,9733,9944,10143,10702]","[1,1,1,1,0,2,2,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,0,0,0.0,False,True,1757788036943,16.0,31,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
5,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,1.0,47,50,True,"[4,7]",equal_to_both,0.0,1757788038952,[],"[1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1]","[[0,7],[8,0],[8,1],[7,1],[8,1],[7,1],[9,1],[10,1],[11,1],[11,1],[12,1],[13,1],[14,1],[14,1],[14,1],[14,1],[13,1],[11,1],[10,1],[9,1],[8,1],[7,2],[7,3],[7,4],[7,5],[7,6],[8,6],[9,6],[11,6],[12,6],[12,7]]","[[14,7],[13,7],[12,7],[4,14],[3,14],[3,14],[8,12],[9,12],[13,12],[14,12],[14,11],[14,10],[10,10],[11,10],[12,10],[12,9],[13,9],[13,8],[13,7]]","[[1,0],[0,1],[-1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[0,1],[1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[-1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[1,0]]","[7126,7743,8713,8935,9049,9170,9549,9699,9904,10121,10311,10490,10657,10807,11006,11631,11950,12594,12703,12827,13492,13616,13738,13865,13992,14564,14684,14915,15032,15139,15296]","[4796,5250,6869,8032,8261,9331,11269,11458,12159,12415,12949,13354,15610,15881,16137,16560,16736,16932,17298]","[null,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1]","[null,null,null,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1]",1.0,0.0,1,1,0.0,False,True,1757788056252,8.0,50,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
6,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,1.0,22,43,True,"[11,11]",equal_to_both,,1757788058269,[],"[0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,2],[2,7],[3,7],[4,7],[5,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,13]]","[[14,7],[14,8],[14,9],[13,9],[12,9],[11,9],[10,9],[9,9],[8,9],[8,10],[8,11],[8,12],[7,12],[6,12],[6,13],[6,14],[6,14],[6,13],[6,12],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,8],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0]]","[[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,-1],[0,-1],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[278,393,528,658,776,985,1488,1607,1731,1859,5354]","[2158,2686,3217,3412,3584,3768,3981,4170,4751,4997,5218,5782,6459,6605,6799,7027,7378,7552,7748,7917,8139,8440,8687,8887,9132,9254,9375,9523,9718,9891,10060,10220]","[1,1,1,1,1,1,1,1,1,1,1]","[2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1]",1.0,2.0,1,1,1.0,False,True,1757788068491,10.0,43,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
7,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,0.0,-1,-1,True,"[8,9]",closer_to_player1,,1757788070514,[],"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]","[[7,0],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[7,8],[7,8],[6,8],[5,8],[4,8],[5,8],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,6],[8,5],[8,6],[8,7],[8,8],[8,7],[8,7],[8,8],[8,7],[8,8],[8,7],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,8]]","[[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[10,7],[8,14],[9,14],[9,13],[9,13],[9,7],[8,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,1],[0,-1]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0]]","[12743,13224,13350,13471,13604,13725,14041,14144,14313,14645,14822,14988,15294,15446,16289,16420,16541,16675,16793,16971,17195,17316,17541,17803,17959,18129,18440,18580,18716,18862,19005,19285,19397,19531,19646,19765,19898,20022,20252,20370]","[922,1395,1635,1822,2350,2765,3433,3971,8203,8446,8892,9471,9756,9949,10154,10391,10988,12456,12941,14494,15577,16058,18242,19121]","[null,null,null,null,null,null,1,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[null,null,null,null,null,null,null,null,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2]",1.0,0.0,-1,-1,1.0,False,False,1757788090280,26.0,60,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
8,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,1.0,18,33,True,"[8,6]",closer_to_player2,1.0,1757788092297,[],"[0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,11],[7,1],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[13,6],[14,6]]","[[7,14],[7,14],[7,14],[7,11],[8,11],[8,11],[9,11],[9,10],[10,10],[11,10],[11,9],[12,9],[12,8],[12,7],[13,7],[13,6],[14,6],[14,6]]","[[0,1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1]]","[[0,-1],[0,1],[0,1],[1,0],[1,0],[1,0],[0,-1],[1,0],[1,0],[0,-1],[1,0],[0,-1],[0,-1],[1,0],[0,-1],[1,0],[1,0],[0,1]]","[1007,1209,2035,2155,2267,2381,2508,2622,3133,3248,3374,3521,3648,3793,4154]","[1522,1695,1883,4270,4452,4793,4995,5165,5354,5512,5701,5832,5965,6086,6223,6464,6716,7022]","[null,null,null,null,null,null,null,1,1,1,1,1,1,1,1]","[null,null,null,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757788099320,19.0,33,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
9,2P3G,gpt-4.1-mini,2,572f526c3c27e7000e0b8aaa,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,0.0,1.0,False,,,,gpt-4.1-mini,0.0,38,-1,True,"[6,2]",closer_to_player2,1.0,1757788101340,[],"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[13,7],[8,11],[9,11],[10,11],[12,11],[12,9],[12,8],[12,6]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,7],[8,6],[8,7],[8,8],[8,9],[8,8],[8,7],[8,6],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13],[8,12],[8,11],[9,11],[9,12],[8,3],[8,4],[8,3],[8,5],[9,5],[10,5],[11,5],[12,5],[11,5],[10,5],[11,5],[12,5],[11,5],[10,5],[11,5],[10,5],[11,5],[10,5],[11,5],[10,5],[11,5],[12,5],[11,5],[12,5],[13,5],[14,5],[14,6]]","[[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[1,0]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[1,0],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[1,0],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[1,0],[-1,0],[1,0],[-1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[0,1],[-1,0]]","[18833,19347,19461,19603,19911,20500,20627,21290]","[1472,2000,2362,2896,3539,7966,8314,8547,8795,8995,14369,14744,14995,15243,15641,15835,16006,16182,16386,16827,17371,17607,17835,18171,18475,18701,20146,20352,20856,21099,21671,21858,22043,22310,22479,22759,23022,23164,23439,23658,23873,24064,24206,24448,24593,24779,24935,25058,25420,25533,25683,25822,26045]","[null,1,1,1,1,1,1,1]","[null,null,null,null,null,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1.0,1.0,1,-1,1.0,False,False,1757788127163,28.0,60,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx,experiment_data_572f526c3c27e7000e0b8aaa_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-31-40-555Z.xlsx
