trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,room_id,source_file,sheet_name,game_type
5,2P2G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,0.0,12,23,False,,no_new_goal,,1757695608162,[],"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[13,6],[7,14],[6,14],[5,14],[4,14],[3,14],[2,14]]","[[7,1],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[21908,22192,22385,22575,22744,23143,23643,23774,23908,24041,24173,24306,58972,59303,59575,59680,59995,0]","[54743,54946,55122,55285,55826,56641,56839,57329,57450,57568,57923]","[null,null,null,null,null,1,1,1,1,1,1,1,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",1.0,0.0,1,0,,False,False,1757695668175,,28,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
6,2P2G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,0.0,13,39,False,,no_new_goal,,1757695670207,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0]","[[7,13],[8,13],[9,13],[10,13],[11,13],[12,13],[13,13],[14,13],[14,12],[14,11],[14,10],[14,9],[14,8],[2,7],[3,7],[4,7],[5,7],[6,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,1],[8,0],[7,0],[6,0]]","[[7,1],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2],[7,2],[7,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,-1],[-1,0]]","[10353,10563,10767,10936,11114,11283,11479,11960,12462,12594,12726,12859,12990,53982,54314,54744,55496,56320,57029,57366,57566,57767,57996,58350,59051,59319,0]","[50476,50682,50891,51068,51248,53180,53384,53573,53774,54462,56537,58167,59657]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,1,0,,False,False,1757695730215,,39,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
7,2P2G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,17,22,False,,no_new_goal,,1757695732231,[],"[1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,11],[7,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[10,6],[10,5],[11,5],[12,5],[12,6]]","[[14,7],[7,2],[7,4],[8,6],[9,6],[10,6],[11,6],[12,6],[13,6],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[0,1],[1,0]]","[[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[2425,2815,3187,3369,3554,3700,3842,3976,4091,4263,4590,4812,5051]","[1941,2196,2936,5324,5468,5671,5867,6058,6212,12725,18304,18608,18828,19263,20210,20587,20840,20993,21226,21466,23167,23400,23583,23776,23976,24159,25080,25292,25487,25679,26172,27104,27963]","[1,1,1,1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1.0,1.0,1,1,,False,True,1757695738445,,22,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
0,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,15,21,False,,closer_to_player2,,1757695762226,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1]","[[7,2],[7,3],[8,3],[8,2],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8],[9,8],[10,8],[11,8],[12,8],[13,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5],[0,5],[0,6],[0,7]]","[[0,1],[1,0],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1]]","[6741,7085,7219,7730,8517,9437,9537,10328,11103,11598,11862,12037,12433,12759,13131]","[6741,7085,7219,7730,8517,9437,9537,10328,11103,11598,11862,12037,12433,12759,13131,13248,13412,13996,14395,14783,15248]","[null,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,1,0,,False,False,1757695777474,,21,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
1,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,22,19,True,"[5,4]",closer_to_player2,1.0,1757695779491,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0]","[[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1],[0,1],[1,1],[1,2],[1,3],[1,4],[1,5],[1,6],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[6,4]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,6],[0,6],[0,7]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[-1,0],[0,1],[1,0]]","[1913,2157,2929,3270,3515,3659,3966,4188,4945,5207,5342,5590,5779,6522,6892,7074,7485,7861,7993,8582,9239,9620]","[1913,2157,2929,3270,3515,3659,3966,4188,4945,5207,5342,5590,5779,6522,6892,7074,7485,7861,7993]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2]","[null,null,null,null,null,null,null,null,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,2,0,0.0,False,False,1757695789112,9.0,22,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
2,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,20,38,False,,no_new_goal,,1757695791122,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2],[9,1],[9,0],[9,0],[9,0],[8,0]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[4,6],[3,6],[2,6],[1,6],[0,6],[0,6],[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[6,6],[7,6],[7,7],[7,6],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[1,0],[0,1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1472,1688,2253,2665,2974,3164,3330,3663,3788,4074,4185,5271,5605,6320,6497,6772,7122,7252,7685,8458]","[1472,1688,2253,2665,2974,3164,3330,3663,3788,4074,4185,5271,5605,6320,6497,6772,7122,7252,7685,8458,9709,10037,10310,10580,10930,11115,11270,11707,11847,12207,12526,12911,13265,13458,13863,14182,14431,14721]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1]",0.0,0.0,0,1,0.0,False,False,1757695805844,,38,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
4,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,16,32,False,,closer_to_player1,,1757695809887,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,0],[8,0],[9,0],[9,1],[9,2],[9,3],[9,4],[9,5],[9,6],[9,7],[9,8],[10,8],[11,8],[12,8],[13,8],[13,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,4],[6,4],[5,4],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3],[0,3],[1,3],[1,4],[0,4],[0,4],[0,4],[0,5],[0,6],[1,6],[2,6],[1,6],[0,6],[0,6]]","[[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[0,-1],[1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[0,1]]","[1538,1712,2336,2681,2983,3528,3711,3850,3961,4626,4772,5008,5176,5698,6193,6542]","[1538,1712,2336,2681,2983,3528,3711,3850,3961,4626,4772,5008,5176,5698,6193,6542,7385,7691,8006,8202,8603,8878,9175,9544,9744,10270,10406,10665,11092,11198,11587,11800]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,1,0,,False,False,1757695821687,,32,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
6,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,12,41,True,"[3,3]",equal_to_both,0.0,1757695825719,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[2,5],[2,4],[2,3],[2,2],[2,1],[2,0],[2,0],[2,1],[2,2],[2,3],[2,4],[2,5],[1,5],[0,5],[0,4],[0,4],[1,4],[2,4],[3,4],[2,4],[2,3],[2,2],[1,2],[1,3],[0,3],[1,3],[2,3]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[0,-1],[-1,0],[1,0],[1,0],[1,0],[-1,0],[0,-1],[0,-1],[-1,0],[0,1],[-1,0],[1,0],[1,0],[1,0]]","[2230,3197,3467,3876,4173,4540,4711,5000,5588,5750,6187,6696]","[2230,3197,3467,3876,4173,4540,4711,5000,5588,5750,6187,6696,7526,7789,8100,8444,8828,9065,9344,9448,9631,9760,10132,10502,10938,11311,11632,11767,12170,12371,12757,12936,13241,13569,13757,14245,14498,14608,14977,15414,15700]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0.0,0.0,0,2,0.0,False,False,1757695841419,9.0,41,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
7,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,1.0,22,35,False,,no_new_goal,,1757695843433,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1],[7,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,2],[0,2],[0,3],[0,4],[0,5],[0,6]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]","[2617,3609,3745,4038,4215,4848,4950,5156,5302,5518,5637,5826,6005,6246,6360,6549,6693,6927,7126,7284,7422,7542]","[2617,3609,3745,4038,4215,4848,4950,5156,5302,5518,5637,5826,6005,6246,6360,6549,6693,6927,7126,7284,7422,7542,7686,7813,7927,8038,8174,8301,8414,8561,8668,8773,8882,9268,9455]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695852888,,35,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
8,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,1.0,17,35,True,"[9,7]",equal_to_both,0.0,1757695854899,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[1,11],[0,11],[0,11],[0,11],[0,11],[0,11],[1,11],[1,10],[1,9],[1,8],[1,7]]","[[7,1],[8,1],[7,1],[7,2],[8,2],[7,2],[6,2],[7,2],[6,2],[5,2],[4,2],[3,2],[3,3],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,7],[2,8],[2,7],[2,6],[2,5],[2,4],[2,5],[3,5],[3,6],[4,6],[5,6],[4,6],[3,6],[4,6],[3,6],[2,6]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[-1,0],[0,1],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[1,0],[0,1],[1,0],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[-1,0],[-1,0]]","[1718,2041,2172,2285,2535,2645,2764,2901,3108,3311,3601,3746,4229,4436,4589,4693,4807]","[1718,2041,2172,2285,2535,2645,2764,2901,3108,3311,3601,3746,4229,4436,4589,4693,4807,5014,5212,5391,5497,5943,6091,6410,6760,6926,7136,8038,8161,8542,9045,9316,9886,10093,10351]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0]",0.0,1.0,0,0,0.0,False,True,1757695865250,2.0,35,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
10,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,0.0,23,38,True,"[9,0]",closer_to_player1,0.0,1757695869296,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[12,7],[11,7],[12,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[4,6],[4,5],[4,4],[4,3],[4,2],[4,1],[4,0],[4,0],[5,0],[6,0]]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2],[6,3],[6,4],[6,5],[6,6],[6,5],[6,6],[6,7],[6,8],[6,9],[6,8],[6,9],[6,10],[6,11],[6,12]]","[[-1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[0,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1266,1508,2301,2681,3007,3266,3412,3638,3831,4025,4306,4509,4888,5133,5359,5566,5714,5886,6012,6331,6556,6943,7761]","[1266,1508,2301,2681,3007,3266,3412,3638,3831,4025,4306,4509,4888,5133,5359,5566,5714,5886,6012,6331,6556,6943,7761,8654,8972,9741,9841,10228,10745,11023,11292,11808,11992,12197,12316,12760,13101,13291]","[null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1]",0.0,0.0,0,1,0.0,False,False,1757695882588,19.0,38,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
11,2P3G,gpt-4.1-mini,1,5dc3552003f8562725a1b956,e55b3b94-4195-40a0-b088-223a8c4f1d88,0.0,1.0,False,,,,gpt-4.1-mini,1.0,19,29,True,"[3,9]",equal_to_both,0.0,1757695884614,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[6,14],[5,14],[4,14],[3,14],[2,14],[1,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,13],[0,12],[0,11],[0,10]]","[[7,4],[7,5],[6,5],[5,5],[4,5],[4,6],[3,6],[3,7],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[2,14],[2,14],[1,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,14],[0,13],[0,12],[0,11],[0,10]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[0,1],[-1,0],[-1,0],[-1,0],[0,1],[-1,0],[0,1],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1215,2224,2545,2758,2916,3022,3241,3366,3481,3632,3825,3936,4080,4304,4771,4977,5098,5213,5356]","[1215,2224,2545,2758,2916,3022,3241,3366,3481,3632,3825,3936,4080,4304,4771,4977,5098,5213,5356,5458,5563,5664,5818,5966,6067,6339,6524,6648,6763]","[0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695891377,2.0,29,e55b3b94-4195-40a0-b088-223a8c4f1d88,experiment_data_5dc3552003f8562725a1b956_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-52-35-646Z.xlsx,ExperimentData,Human-AI
