trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_index
2,1P1G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,14,-1,False,,,,1757695605559,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[2256,2428,2564,2703,2868,3030,3173,3448,3588,3718,3853,4005,4173,4445]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757695610006,,14,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
0,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,12,-1,False,,no_new_goal,,1757695621274,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[8480,8657,8791,8949,9110,9254,9506,9643,9793,9951,10144,10416]",[],"[null,null,null,null,null,null,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757695631691,,12,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
1,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,12,-1,True,"[13,7]",equal_to_player1,,1757695633707,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[8,8],[9,8],[10,8],[11,8],[12,8]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[6508,6683,6837,6989,7147,7279,7519,7706,7864,8156,8394,8704]",[],"[null,null,null,null,null,null,1,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757695642413,7.0,12,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
2,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,11,-1,True,"[1,5]",equal_to_player1,,1757695644432,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[5873,6156,6292,6477,6651,6964,7253,7446,7631,7948,8417]",[],"[null,null,null,null,null,null,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757695652851,7.0,11,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
3,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,12,-1,False,,no_new_goal,,1757695654860,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[2921,3110,3256,3416,3564,3749,6010,6191,6371,6553,6821,7073]",[],"[null,null,null,null,null,null,1,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757695661934,,12,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
4,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,10,-1,True,"[7,6]",equal_to_player1,,1757695663952,[],"[0,0,0,0,0,0,0,0,0,0]","[[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[9,8],[10,8],[11,8]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[7649,7812,7946,8089,8249,8538,8699,8896,9081,9318]",[],"[null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757695673273,6.0,10,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
5,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,9,-1,True,"[8,7]",closer_to_player1,,1757695675288,[],"[0,0,0,0,0,0,0,0,0]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[7,7]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[1,0],[1,0]]",[],"[2196,2550,3069,3290,3510,3790,8675,9745,9921]",[],"[null,null,null,null,null,null,0,2,2]",[],0.0,,2,-1,,False,True,1757695685210,7.0,9,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
6,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,13,-1,True,"[7,13]",farther_to_player1,,1757695687233,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[889,1103,1245,1399,1531,1676,1851,3690,9357,9507,9665,9868,10054]",[],"[null,null,null,null,null,null,null,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757695697289,8.0,13,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
7,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,8,-1,True,"[8,7]",closer_to_player1,,1757695699319,[],"[0,0,0,0,0,0,0,0]","[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[7,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[1,0],[1,0]]",[],"[1014,1177,1323,1471,1631,2236,3010,3145]",[],"[null,null,null,null,null,0,2,2]",[],0.0,,2,-1,,False,True,1757695702465,6.0,8,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
8,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,11,-1,True,"[1,13]",farther_to_player1,,1757695704480,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[795,962,1094,1230,1380,5192,7067,7213,7351,7513,7687]",[],"[null,null,null,null,null,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757695712168,6.0,11,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
9,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,11,-1,False,,no_new_goal,,1757695714187,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[713,859,1002,1134,1280,1460,2723,3123,3504,3710,3887]",[],"[null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757695718074,,11,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
10,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,7,-1,True,"[5,7]",closer_to_player1,,1757695720105,[],"[0,0,0,0,0,0,0]","[[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[5,6]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,1]]",[],"[617,743,883,1033,1167,1751,2348]",[],"[null,null,null,null,null,0,2]",[],0.0,,2,-1,,False,True,1757695722454,6.0,7,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
11,1P2G,none,2,5b985404a15058000124e508,fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d,0.0,,False,,,,,,12,-1,True,"[0,9]",farther_to_player1,,1757695724472,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[652,785,934,1066,1210,1358,1536,1841,3053,3199,3350,3550]",[],"[null,null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757695728023,8.0,12,experiment_data_5b985404a15058000124e508_room_fa684eb1-e4c4-4905-96b7-15cf7b8a3f2d_2025-09-12T16-55-36-623Z.xlsx,2
0,1P1G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,14,-1,False,,,,1757786763941,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,10],[8,10],[9,10],[8,10],[7,10],[6,10],[5,10],[4,10],[3,10],[2,10],[2,9],[2,8],[2,7],[2,6]]",[],"[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[2084,2584,3488,3987,4108,4229,4350,4471,4965,6316,6817,6938,7059,7180]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786771123,,14,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
1,1P1G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,15,-1,False,,,,1757786773136,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,13],[6,13],[5,13],[4,13],[3,13],[2,13],[1,13],[0,13],[0,13],[0,13],[0,12],[0,11],[0,10],[0,9],[0,8]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[2452,2952,3073,3195,3316,3438,3558,3680,3801,5437,5938,6060,6181,6302,6422]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786779559,,15,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
2,1P1G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,15,-1,False,,,,1757786781585,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0],[0,0],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[1802,2307,2430,2551,2672,2793,2914,3036,3969,4473,4590,4710,4831,4952,5072]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786786658,,15,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
0,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,13,-1,True,"[14,8]",farther_to_player1,,1757786801087,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,12],[8,12],[9,12],[10,12],[11,12],[12,12],[13,12],[14,12],[14,12],[14,12],[14,11],[14,10],[14,9]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[2163,2669,2789,2911,3032,3155,3276,3396,3518,4244,4744,4865,4985]",[],"[1,2,2,2,2,2,2,2,2,2,2,2,2]",[],1.0,,2,-1,,False,True,1757786806073,1.0,13,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
1,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,12,-1,True,"[9,12]",equal_to_player1,,1757786808093,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[7,14],[6,14],[5,14],[4,14],[3,14],[2,14],[1,14],[1,13],[1,12],[1,11],[1,10],[1,9]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[2210,2710,2832,2953,3074,4311,4713,5214,5335,5456,5576,5697]",[],"[0,2,2,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786813791,1.0,12,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
2,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,11,-1,True,"[12,14]",farther_to_player1,,1757786815812,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,8],[6,9],[6,10],[6,11]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[1695,2196,2316,2437,2809,3144,3864,4364,4485,4606,4727]",[],"[null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757786820539,7.0,11,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
3,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,12,-1,False,,no_new_goal,,1757786822559,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[1536,2036,2157,2279,2400,2803,3480,3985,4106,4227,4348,4469]",[],"[null,null,null,null,null,null,1,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757786827029,,12,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
4,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,10,-1,True,"[2,4]",farther_to_player1,,1757786829038,[],"[0,0,0,0,0,0,0,0,0,0]","[[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[9,8],[10,8],[11,8]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1640,2140,2260,2381,2502,3379,3880,4002,4122,4244]",[],"[null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757786833283,6.0,10,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
5,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,11,-1,False,,no_new_goal,,1757786835309,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1248,1752,1873,1994,2115,2236,3159,3663,3784,3904,4026]",[],"[null,null,null,null,null,null,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786839335,,11,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
6,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,7,-1,True,"[5,1]",closer_to_player1,,1757786841370,[],"[0,0,0,0,0,0,0]","[[7,0],[6,0],[5,0],[4,0],[3,0],[4,0],[5,0]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[0,1]]",[],"[2988,3490,3610,3734,4570,4815,5252]",[],"[0,2,2,2,2,2,2]",[],0.0,,2,-1,,False,True,1757786846623,1.0,7,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
7,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,10,-1,True,"[7,8]",closer_to_player1,,1757786848630,[],"[0,0,0,0,0,0,0,0,0,0]","[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1774,2277,2398,2614,2850,3654,4156,4276,4397,4518]",[],"[null,null,null,null,null,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786853148,6.0,10,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
8,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,4,-1,True,"[8,11]",equal_to_player1,,1757786855158,[],"[0,0,0,0]","[[7,12],[8,12],[9,12],[8,12]]",[],"[[1,0],[1,0],[-1,0],[0,-1]]",[],"[1435,1936,3224,4162]",[],"[1,2,2,2]",[],1.0,,2,-1,,False,True,1757786859321,1.0,4,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
9,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,11,-1,True,"[9,6]",closer_to_player1,,1757786861352,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[1329,1830,1951,2074,3212,3642,4368,4869,4989,5110,5232]",[],"[null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757786866584,7.0,11,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
10,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,11,-1,False,,no_new_goal,,1757786868603,[],"[0,0,0,0,0,0,0,0,0,0,0]","[[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[5,6],[5,5],[5,4],[5,3],[5,2]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[1144,1644,1765,1886,2006,2808,3313,3434,3555,3677,3798]",[],"[null,null,null,null,null,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757786872402,,11,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
11,1P2G,none,2,65b537602cf1fbd4f77c7909,8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6,0.0,,False,,,,,,12,-1,True,"[10,7]",equal_to_player1,,1757786874417,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]",[],"[1678,2181,2301,2422,2543,2982,4005,4727,5232,5353,5473,5594]",[],"[null,null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1,-1,,False,True,1757786880012,8.0,12,experiment_data_65b537602cf1fbd4f77c7909_room_8048bfb7-aa2a-4c5f-b0c8-e2b4f0a19dc6_2025-09-13T18-12-18-752Z.xlsx,3
0,1P1G,none,1,65c10fc4bfa12f9fbcfda656,5de6a11a-219d-4804-b614-ef42656f3066,0.0,,False,,,,,,10,-1,False,,,,1757786970813,[],"[0,0,0,0,0,0,0,0,0,0]","[[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[36686,48318,48782,49135,49534,52318,52654,52973,53278,53630]",[],"[0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757787024447,,10,experiment_data_65c10fc4bfa12f9fbcfda656_room_5de6a11a-219d-4804-b614-ef42656f3066_2025-09-13T18-20-41-665Z.xlsx,4
1,1P1G,none,1,65c10fc4bfa12f9fbcfda656,5de6a11a-219d-4804-b614-ef42656f3066,0.0,,False,,,,,,13,-1,False,,,,1757787026467,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1768,2136,2344,2605,2874,3176,4314,4536,4728,4920,5112,5336,5560]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757787032028,,13,experiment_data_65c10fc4bfa12f9fbcfda656_room_5de6a11a-219d-4804-b614-ef42656f3066_2025-09-13T18-20-41-665Z.xlsx,4
2,1P1G,none,1,65c10fc4bfa12f9fbcfda656,5de6a11a-219d-4804-b614-ef42656f3066,0.0,,False,,,,,,14,-1,False,,,,1757787034051,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1304,1576,1784,1950,2126,2298,2456,2952,3080,3581,3784,3959,4136,4344]",[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757787038396,,14,experiment_data_65c10fc4bfa12f9fbcfda656_room_5de6a11a-219d-4804-b614-ef42656f3066_2025-09-13T18-20-41-665Z.xlsx,4
0,1P2G,none,1,65c10fc4bfa12f9fbcfda656,5de6a11a-219d-4804-b614-ef42656f3066,0.0,,False,,,,,,12,-1,False,,no_new_goal,,1757787062437,[],"[0,0,0,0,0,0,0,0,0,0,0,0]","[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1814,2118,2310,2502,2709,3062,3846,4055,4214,4390,4550,4917]",[],"[null,null,null,null,null,null,0,0,0,0,0,0]",[],0.0,,0,-1,,False,True,1757787067355,,12,experiment_data_65c10fc4bfa12f9fbcfda656_room_5de6a11a-219d-4804-b614-ef42656f3066_2025-09-13T18-20-41-665Z.xlsx,4
