group,participantId,sessionIndex,trialIndex,playerIndex,distanceCondition,stepFromNewGoal,posterior,plotGroup
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,4,0.9999999961897486,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,5,0.999999999851149,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,1,0.999655719783886,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,2,0.9999997199502725,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,3,0.9999999994960219,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,4,0.9999999999987441,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player1,2.0,0,1,closer_to_player1,5,0.9999999999999855,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player2,2.0,0,2,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player2,2.0,0,2,closer_to_player1,1,0.9822449122045728,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player2,2.0,0,2,closer_to_player1,2,0.9995279915465427,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player2,2.0,0,2,closer_to_player1,3,0.9999821439504875,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_2_player2,2.0,0,2,closer_to_player1,4,0.9999830764982162,"sampleJointGoal
afterNewGoal"
